i00_are0,i01_indx,i02_name,i03_rate,i04_year,i05_drct,i06_type,i07_long,i08_area,i09_cmnt,i10_sbid,i11_dlnk,i12_ilnk,i13_loop,i14_dtop,i15_seen
法国,11339,所有的男生都叫派翠克,7.6,1959,让-吕克·戈达尔,"剧情,短片",21,法国,680,1410828,https://movie.douban.com/subject/1410828/,http://www.imdb.com/title/tt0051102,9640,,
日本,11340,独立愚连队,7.6,1959,冈本喜八,"剧情,动作,战争",109,日本,119,1851498,https://movie.douban.com/subject/1851498/,http://www.imdb.com/title/tt0052747,10363,,
苏联,11341,关于一朵花的歌,7.6,1959,奥塔·伊奥谢利阿尼,短片,,苏联,302,2268576,https://movie.douban.com/subject/2268576/,http://www.imdb.com/title/tt0171717,14760,,
法国,11342,穆府的歌剧,7.6,1958,阿涅斯·瓦尔达,"纪录片,短片",16,法国,261,1781001,https://movie.douban.com/subject/1781001/,http://www.imdb.com/title/tt0052031,8219,,
美国,11343,安静的美国人,7.6,1958,约瑟夫·L·曼凯维奇,"剧情,爱情,惊悚,战争",120,美国,35,1958437,https://movie.douban.com/subject/1958437/,http://www.imdb.com/title/tt0052106,18560,,
中国大陆,11344,猪八戒吃西瓜,7.6,1958,万古蟾,"动画,短片",20,中国大陆,5224,2000689,https://movie.douban.com/subject/2000689/,,4338,,
西德,11345,穿制服的姑娘,7.6,1958,Géza von Radványi,剧情,95,西德 / 法国,358,2000702,https://movie.douban.com/subject/2000702/,http://www.imdb.com/title/tt0051964,8285,,
中国大陆,11346,四只小野鸭,7.6,1958,尤磊,"剧情,动画,短片",10,中国大陆,431,2253584,https://movie.douban.com/subject/2253584/,,15315,,
中国大陆,11347,美丽的小金鱼,7.6,1958,万籁鸣,"动画,短片",20,中国大陆,86,2253587,https://movie.douban.com/subject/2253587/,,20374,,
美国,11348,阵容,7.6,1958,唐·希格尔,"剧情,犯罪,黑色电影",86,美国,162,3428410,https://movie.douban.com/subject/3428410/,http://www.imdb.com/title/tt0051866,6441,,
美国,11349,明情,7.6,1957,约翰·休斯顿,"剧情,动作,战争,冒险",108,美国,99,1292630,https://movie.douban.com/subject/1292630/,http://www.imdb.com/title/tt0050490,7941,,
美国,11350,雨树县,7.6,1957,爱德华 迪麦特雷克 (Edward Dmytryk),"剧情,爱情",168,美国,109,1292661,https://movie.douban.com/subject/1292661/,http://www.imdb.com/title/tt0050882,11677,,
美国,11351,黄昏之恋,7.6,1957,比利·怀德,"剧情,喜剧,爱情",130,美国,3503,1298997,https://movie.douban.com/subject/1298997/,http://www.imdb.com/title/tt0050658,1326,,
中国大陆,11352,羊城暗哨,7.6,1957,卢珏,"悬疑,惊悚",96,中国大陆,951,1765185,https://movie.douban.com/subject/1765185/,http://www.imdb.com/title/tt6584350,15960,,
日本,11353,接吻,7.6,1957,増村保造,"剧情,爱情",74,日本,130,1783538,https://movie.douban.com/subject/1783538/,http://www.imdb.com/title/tt0050612,8456,,
中国大陆,11354,拔萝卜,7.6,1957,钱家骏,"动画,短片",10,中国大陆,4980,2123619,https://movie.douban.com/subject/2123619/,,7944,,
日本,11355,青空娘,7.6,1957,增村保造,"剧情,喜剧",89,日本,414,2361085,https://movie.douban.com/subject/2361085/,http://www.imdb.com/title/tt0228021,9654,,
美国,11356,国王与我,7.6,1956,沃尔特·朗,"剧情,爱情,歌舞,家庭",133,美国,1066,1297453,https://movie.douban.com/subject/1297453/,http://www.imdb.com/title/tt0049408,6665,,
意大利,11357,战争与和平,7.6,1956,金·维多,"剧情,爱情,战争",208,意大利 / 美国,5220,1297759,https://movie.douban.com/subject/1297759/,http://www.imdb.com/title/tt0049934,1391,,
美国,11358,伸冤记,7.6,1956,阿尔弗雷德·希区柯克,"剧情,犯罪,黑色电影",105,美国,1953,1301234,https://movie.douban.com/subject/1301234/,http://www.imdb.com/title/tt0051207,1478,,
英国,11359,冒充者,7.6,1956,罗纳德·尼姆,"剧情,战争",103,英国,124,1306637,https://movie.douban.com/subject/1306637/,http://www.imdb.com/title/tt0049471,8178,,
中国大陆,11360,祝福,7.6,1956,桑弧,剧情,100,中国大陆,2463,1465450,https://movie.douban.com/subject/1465450/,http://www.imdb.com/title/tt0049979,5997,,
中国大陆,11361,不拘小节的人,7.6,1956,吕班,"剧情,喜剧",52,中国大陆,353,3044847,https://movie.douban.com/subject/3044847/,,5749,,
USA,11362,大转变,7.6,1956,Don Weis,"剧情,悬疑,惊悚,犯罪",25,USA,88,3288106,https://movie.douban.com/subject/3288106/,http://www.imdb.com/title/tt0508264,21957,,
USA,11363,爱坡比先生的有序世界,7.6,1956,James Neilson,"剧情,悬疑,惊悚,犯罪",25,USA,62,3293807,https://movie.douban.com/subject/3293807/,http://www.imdb.com/title/tt0508333,19267,,
意大利,11364,女朋友,7.6,1955,米开朗基罗·安东尼奥尼 Michelangelo Antonioni,"剧情,爱情",104,意大利,1014,1292958,https://movie.douban.com/subject/1292958/,http://www.imdb.com/title/tt0047821,7856,,
法国,11365,劳拉·蒙特斯,7.6,1955,马克斯·奥菲尔斯,"剧情,爱情,传记",116,法国 / 西德,787,1293401,https://movie.douban.com/subject/1293401/,http://www.imdb.com/title/tt0048308,1273,,
英国,11366,艳阳天,7.6,1955,大卫·里恩,"剧情,爱情",99,英国 / 美国,717,1293491,https://movie.douban.com/subject/1293491/,http://www.imdb.com/title/tt0048673,11823,,
法国,11367,短角情事,7.6,1955,阿涅斯·瓦尔达,剧情,86,法国,635,1297682,https://movie.douban.com/subject/1297682/,http://www.imdb.com/title/tt0048499,15424,,
美国,11368,深锁春光一院愁,7.6,1955,道格拉斯·塞克,"剧情,爱情",89,美国,1214,1303345,https://movie.douban.com/subject/1303345/,http://www.imdb.com/title/tt0047811,2210,,
USA,11369,大赌注,7.6,1955,Robert Stevenson,"剧情,悬疑,惊悚,犯罪",25,USA,118,3286056,https://movie.douban.com/subject/3286056/,http://www.imdb.com/title/tt0508319,24641,,
USA,11370,有罪的证人,7.6,1955,Robert Stevens,"剧情,悬疑,惊悚,犯罪",25,USA,114,3287726,https://movie.douban.com/subject/3287726/,http://www.imdb.com/title/tt0508169,21992,,
苏联,11371,第十二夜,7.6,1955,亚历山大·阿勃拉莫夫,"剧情,喜剧,爱情",90,苏联,85,3691152,https://movie.douban.com/subject/3691152/,http://www.imdb.com/title/tt0049166,10516,,
美国,11372,大江东去,7.6,1954,奥托·普雷明格,"动作,西部,冒险",91,美国,1263,1293916,https://movie.douban.com/subject/1293916/,http://www.imdb.com/title/tt0047422,19800,,
美国,11373,警网重重,7.6,1954,安德尔·德·托斯,"剧情,犯罪,黑色电影",73,美国,369,1304487,https://movie.douban.com/subject/1304487/,http://www.imdb.com/title/tt0046878,13002,,
美国,11374,格伦·米勒传,7.6,1954,安东尼·曼,"剧情,爱情,音乐,传记",115,美国,56,1306339,https://movie.douban.com/subject/1306339/,http://www.imdb.com/title/tt0047030,7255,,
中国大陆,11375,小梅的梦,7.6,1954,靳夕,"动画,短片",30,中国大陆,95,2123629,https://movie.douban.com/subject/2123629/,,19348,,
美国,11376,乱世忠魂,7.6,1953,弗雷德·金尼曼,"剧情,爱情,战争",118,美国,1383,1298656,https://movie.douban.com/subject/1298656/,http://www.imdb.com/title/tt0045793,3956,,
美国,11377,铁达尼邮轮沉浸记,7.6,1953,让·尼古拉斯科,"剧情,动作,爱情,灾难",98,美国,286,1305716,https://movie.douban.com/subject/1305716/,http://www.imdb.com/title/tt0046435,23531,,
瑞典,11378,女人的期待,7.6,1952,英格玛·伯格曼,"剧情,喜剧",107,瑞典,292,1297727,https://movie.douban.com/subject/1297727/,http://www.imdb.com/title/tt0044811,7189,,
中国大陆,11379,小猫钓鱼,7.6,1952,持永只仁,"动画,短片",14,中国大陆,2417,2123622,https://movie.douban.com/subject/2123622/,,11363,,
美国,11380,夏日时光,7.6,1952,Hal Walker,"喜剧,歌舞,奇幻",91,美国,40,3242312,https://movie.douban.com/subject/3242312/,http://www.imdb.com/title/tt0045094,8978,,
美国,11381,暴君焚城录,7.6,1951,茂文·勒鲁瓦,"剧情,爱情,历史",171,美国,518,1295200,https://movie.douban.com/subject/1295200/,http://www.imdb.com/title/tt0043949,3076,,
英国,11382,拉凡德山的暴徒,7.6,1951,查尔斯·克瑞奇顿,"喜剧,犯罪",81,英国,582,1296389,https://movie.douban.com/subject/1296389/,http://www.imdb.com/title/tt0044829,8865,,
英国,11383,非洲女王号,7.6,1951,约翰·休斯顿,"剧情,爱情,战争,冒险",105,英国 / 美国,2028,1418997,https://movie.douban.com/subject/1418997/,http://www.imdb.com/title/tt0043265,16170,,
英国,11384,天堂里的笑声,7.6,1951,Mario Zampi,喜剧,93,英国,136,1940686,https://movie.douban.com/subject/1940686/,http://www.imdb.com/title/tt0043727,15417,,
美国,11385,岳父大人,7.6,1950,文森特·明奈利,喜剧,92,美国,362,1295301,https://movie.douban.com/subject/1295301/,http://www.imdb.com/title/tt0042451,7864,,
美国,11386,双凰夺鸾,7.6,1950,迈克尔·柯蒂斯,"剧情,爱情,音乐,传记",112,美国,62,1297308,https://movie.douban.com/subject/1297308/,http://www.imdb.com/title/tt0043153,3204,,
法国,11387,可怕的孩子们,7.6,1950,让-皮埃尔·梅尔维尔,剧情,105,法国,625,1302072,https://movie.douban.com/subject/1302072/,http://www.imdb.com/title/tt0042436,5990,,
美国,11388,包法利夫人,7.6,1949,文森特·明奈利,"剧情,爱情",130,美国,309,1300319,https://movie.douban.com/subject/1300319/,http://www.imdb.com/title/tt0041615,18831,,
日本,11389,静夜之决斗,7.6,1949,黑泽明,剧情,95,日本,712,1307988,https://movie.douban.com/subject/1307988/,http://www.imdb.com/title/tt0041870,3412,,
法国,11390,节日,7.6,1949,雅克·塔蒂,喜剧,70,法国,923,1424620,https://movie.douban.com/subject/1424620/,http://www.imdb.com/title/tt0040497,1403,,
意大利,11391,艰辛的米,7.6,1949,朱塞佩·德·桑蒂斯,剧情,108,意大利,227,1441385,https://movie.douban.com/subject/1441385/,http://www.imdb.com/title/tt0040737,4544,,
英国,11392,黑桃王后,7.6,1949,Thorold Dickinson,"剧情,恐怖",95,英国,77,3788392,https://movie.douban.com/subject/3788392/,http://www.imdb.com/title/tt0041776,21130,,
英国,11393,安娜·卡列尼娜,7.6,1948,朱利恩·杜维威尔,"剧情,爱情",139,英国,1488,1300025,https://movie.douban.com/subject/1300025/,http://www.imdb.com/title/tt0040098,15636,,
美国,11394,旋律时光,7.6,1948,克莱德·杰洛尼米,"动画,音乐,家庭",75,美国,175,1308348,https://movie.douban.com/subject/1308348/,http://www.imdb.com/title/tt0040580,8073,,
日本,11395,美好的星期天,7.6,1947,黑泽明,"剧情,爱情",108,日本,1169,1295751,https://movie.douban.com/subject/1295751/,http://www.imdb.com/title/tt0039871,7310,,
美国,11396,T人,7.6,1947,安东尼·曼,"剧情,犯罪,黑色电影",92,美国,94,1308886,https://movie.douban.com/subject/1308886/,http://www.imdb.com/title/tt0039881,4228,,
法国,11397,巴黎1900,7.6,1947,Nicole Védrès,纪录片,74,法国,47,1466801,https://movie.douban.com/subject/1466801/,http://www.imdb.com/title/tt0040683,5006,,
中国大陆,11398,花外流莺,7.6,1947,方沛霖,"剧情,爱情",84,中国大陆,131,2326158,https://movie.douban.com/subject/2326158/,,11540,,
美国,11399,南方之歌,7.6,1946,Harve Foster,"动画,音乐,家庭",94,美国,78,1297352,https://movie.douban.com/subject/1297352/,http://www.imdb.com/title/tt0038969,12365,,
美国,11400,时间变形中的仪式,7.6,1946,梅雅·黛伦,短片,15,美国,494,1437393,https://movie.douban.com/subject/1437393/,http://www.imdb.com/title/tt0038885,10963,,
Czechoslovakia,11401,烟囱清洁工,7.6,1946,伊里·特恩卡,短片,,Czechoslovakia,71,1465454,https://movie.douban.com/subject/1465454/,http://www.imdb.com/title/tt0239854,16853,,
美国,11402,为我谱上乐章,7.6,1946,Robert Cormack,"动画,音乐,家庭",75,美国,114,3101546,https://movie.douban.com/subject/3101546/,http://www.imdb.com/title/tt0038718,12258,,
美国,11403,绕道,7.6,1945,埃德加·G·乌默,"剧情,犯罪,黑色电影",67,美国,444,1296600,https://movie.douban.com/subject/1296600/,http://www.imdb.com/title/tt0037638,4372,,
法国,11404,布劳涅森林的女人们,7.6,1945,罗伯特·布列松,"剧情,爱情",86,法国,975,1307580,https://movie.douban.com/subject/1307580/,http://www.imdb.com/title/tt0037630,9938,,
法国,11405,吸血鬼,7.6,1945,Jean Painlevé,"纪录片,短片",,法国,87,1874753,https://movie.douban.com/subject/1874753/,http://www.imdb.com/title/tt0130342,19106,,
英国,11406,夜夜春宵,7.6,1944,迈克尔·鲍威尔,"剧情,喜剧,悬疑,战争",124,英国,255,1295943,https://movie.douban.com/subject/1295943/,http://www.imdb.com/title/tt0036695,15036,,
美国,11407,毒药与老妇,7.6,1944,弗兰克·卡普拉,"喜剧,爱情,惊悚,犯罪",118,美国,1410,1299412,https://movie.douban.com/subject/1299412/,http://www.imdb.com/title/tt0036613,1927,,
美国,11408,假日旅馆,7.6,1942,马克·桑德里奇,"剧情,喜剧,爱情,歌舞",100,美国,113,1296000,https://movie.douban.com/subject/1296000/,http://www.imdb.com/title/tt0034862,13140,,
美国,11409,伟大的安巴逊,7.6,1942,奥逊·威尔斯,"剧情,爱情",88,美国,642,1299214,https://movie.douban.com/subject/1299214/,http://www.imdb.com/title/tt0035015,7756,,
美国,11410,盗窃公司,7.6,1942,Lloyd Bacon,"剧情,喜剧,犯罪",95,美国,55,3229385,https://movie.douban.com/subject/3229385/,http://www.imdb.com/title/tt0034965,6659,,
美国,11411,太虚道人,7.6,1941,亚历山大·赫尔,"喜剧,爱情,奇幻",94,美国,150,1297648,https://movie.douban.com/subject/1297648/,http://www.imdb.com/title/tt0033712,7181,,
美国,11412,马耳他之鹰,7.6,1941,约翰·休斯顿,"悬疑,犯罪,黑色电影",101,美国,6397,1297874,https://movie.douban.com/subject/1297874/,http://www.imdb.com/title/tt0033870,942,,
美国,11413,苏利文的旅行,7.6,1941,普莱斯顿·斯特奇斯,"剧情,喜剧,爱情,冒险",90,美国,1574,1303416,https://movie.douban.com/subject/1303416/,http://www.imdb.com/title/tt0034240,2069,,
美国,11414,黄金梦,7.6,1941,Sidney Lanfield,"喜剧,爱情,歌舞",88,美国,71,2131214,https://movie.douban.com/subject/2131214/,http://www.imdb.com/title/tt0034409,4798,,
美国,11415,费城故事,7.6,1940,乔治·库克,"喜剧,爱情",112,美国,3976,1292840,https://movie.douban.com/subject/1292840/,http://www.imdb.com/title/tt0032904,9642,,
英国,11416,巴格达大盗,7.6,1940,路德维希·伯格,"家庭,奇幻,冒险",106,英国,606,1293444,https://movie.douban.com/subject/1293444/,http://www.imdb.com/title/tt0033152,12534,,
美国,11417,青年林肯,7.6,1939,约翰·福特,"剧情,传记",100,美国,597,1293499,https://movie.douban.com/subject/1293499/,http://www.imdb.com/title/tt0032155,3506,,
英国,11418,万世师表,7.6,1939,山姆·伍德,"剧情,爱情",114,英国,157,1298482,https://movie.douban.com/subject/1298482/,http://www.imdb.com/title/tt0031385,8512,,
美国,11419,疑云重重,7.6,1939,W.S.范戴克,"剧情,喜剧,爱情,悬疑,犯罪",103,美国,78,1302583,https://movie.douban.com/subject/1302583/,http://www.imdb.com/title/tt0031047,9755,,
美国,11420,巴斯克维尔的猎犬,7.6,1939,西德尼.兰菲尔德,"剧情,悬疑,惊悚,恐怖,犯罪",80,美国,88,1806876,https://movie.douban.com/subject/1806876/,http://www.imdb.com/title/tt0031448,13722,,
美国,11421,劳莱与哈台之飞天两条友,7.6,1939,A·爱德华·萨瑟兰,喜剧,69,美国,30,2244472,https://movie.douban.com/subject/2244472/,http://www.imdb.com/title/tt0031322,5379,,
美国,11422,红衫泪痕,7.6,1938,威廉·惠勒,"剧情,爱情",104,美国,459,1293468,https://movie.douban.com/subject/1293468/,http://www.imdb.com/title/tt0030287,11466,,
美国,11423,蓝胡子的第八任妻子,7.6,1938,恩斯特·刘别谦,"喜剧,爱情",85,美国,346,1727777,https://movie.douban.com/subject/1727777/,http://www.imdb.com/title/tt0029929,3791,,
美国,11424,天使,7.6,1937,恩斯特·刘别谦,"剧情,喜剧,爱情",91,美国,373,1297042,https://movie.douban.com/subject/1297042/,http://www.imdb.com/title/tt0028575,11907,,
中国大陆,11425,联华交响曲,7.6,1937,司徒慧敏,"剧情,喜剧",102,中国大陆,222,1466033,https://movie.douban.com/subject/1466033/,http://www.imdb.com/title/tt0205218,21786,,
美国,11426,假戏真做,7.6,1936,杰克·康威,"喜剧,爱情",98,美国,243,1298982,https://movie.douban.com/subject/1298982/,http://www.imdb.com/title/tt0027884,3308,,
法国,11427,贝多芬传,7.6,1936,阿贝尔·冈斯,"剧情,音乐,传记",116,法国,258,1789554,https://movie.douban.com/subject/1789554/,http://www.imdb.com/title/tt0028438,15343,,
英国,11428,夜邮,7.6,1936,Harry Watt,"纪录片,短片",25,英国,214,1972290,https://movie.douban.com/subject/1972290/,http://www.imdb.com/title/tt0028030,5375,,
美国,11429,安娜·卡列妮娜,7.6,1935,克拉伦斯·布朗,"剧情,爱情",95,美国,1207,1296079,https://movie.douban.com/subject/1296079/,http://www.imdb.com/title/tt0026071,4870,,
美国,11430,柳暗花明,7.6,1934,马克·桑德里奇,"喜剧,爱情,歌舞",107,美国,197,1299736,https://movie.douban.com/subject/1299736/,http://www.imdb.com/title/tt0025164,7388,,
中国大陆,11431,桃李劫,7.6,1934,应云卫,,121,中国大陆,513,1307112,https://movie.douban.com/subject/1307112/,http://www.imdb.com/title/tt0227608,9474,,
美国,11432,面纱,7.6,1934,Richard Boleslawski,"剧情,爱情",85,美国,226,1997377,https://movie.douban.com/subject/1997377/,http://www.imdb.com/title/tt0025617,5141,,
中国大陆,11433,渔光曲,7.6,1934,蔡楚生,剧情,56,中国大陆,1919,2138404,https://movie.douban.com/subject/2138404/,http://www.imdb.com/title/tt1002784,6466,,
美国,11434,金刚,7.6,1933,梅里安·C·库珀,"剧情,爱情,科幻,恐怖,奇幻,冒险",100,美国,3394,1298593,https://movie.douban.com/subject/1298593/,http://www.imdb.com/title/tt0024216,17422,,
美国,11435,三只小猪,7.6,1933,伯特·吉列特,"喜剧,动画,短片,歌舞,家庭",,美国,11110,1304978,https://movie.douban.com/subject/1304978/,http://www.imdb.com/title/tt0024660,2720,,
法国,11436,荒山之夜,7.6,1933,亚历山大·阿雷克塞耶夫,"动画,短片",,法国,317,1578639,https://movie.douban.com/subject/1578639/,http://www.imdb.com/title/tt0024721,8039,,
法国,11437,布杜落水遇救记,7.6,1932,让·雷诺阿,喜剧,85,法国,398,1302490,https://movie.douban.com/subject/1302490/,http://www.imdb.com/title/tt0022718,2913,,
法国,11438,该理念,7.6,1932,Berthold Bartosch,"动画,短片",30,法国,86,1856055,https://movie.douban.com/subject/1856055/,http://www.imdb.com/title/tt0145834,8745,,
美国,11439,吸血鬼,7.6,1931,托德·布朗宁,"恐怖,奇幻",75,美国,872,1296182,https://movie.douban.com/subject/1296182/,http://www.imdb.com/title/tt0021814,9261,,
